SbjNum,ESTADO,SECC,Edad,Sexo,DOMICILIO,CREDENCIAL,P2,P3A,P3B,P3C,P4,P5,P6,PESOF,percepcion,ideologia,aux,KEY
199310867,30,982,4,1,1,1,7,1,3,99,1,7,1,8133.23,Aprueba,MORENA,30_982,30_46
199314108,30,982,2,2,1,1,95,3,99,-1,97,95,1,24800.13,Aprueba,NS,30_982,30_46
199318323,30,982,1,1,1,1,4,-1,99,-1,97,7,3,21523.83,Desaprueba,MORENA,30_982,30_46
199319269,30,982,2,1,1,1,7,1,-1,-1,1,7,1,26652.84,Aprueba,MORENA,30_982,30_46
199319990,30,982,3,1,1,1,6,1,-1,-1,1,5,1,45540.12,Aprueba,MC,30_982,30_46
199321990,30,982,2,2,1,1,7,1,-1,-1,1,7,1,34962.82,Aprueba,MORENA,30_982,30_46
199407197,25,997,5,2,1,1,95,99,99,-1,99,95,2,181901.38,NS,NS,25_997,25_6
199407199,25,997,4,2,1,1,2,3,1,1,3,1,1,95750.76,Aprueba,PAN,25_997,25_6
199408429,25,997,5,1,1,1,7,1,-1,99,1,7,1,129767.22,Aprueba,MORENA,25_997,25_6
199410734,25,997,2,2,1,1,95,-1,1,-1,2,7,1,134743.42,Aprueba,NS,25_997,25_6
199411499,25,997,1,1,1,1,1,3,1,-1,2,1,3,207621.74,Desaprueba,PAN,25_997,25_6
199412460,25,997,3,2,1,1,7,1,3,1,1,5,1,114441.21,Aprueba,MORENA,25_997,25_6
199414153,25,997,4,1,1,1,7,1,3,2,1,7,1,82854.98,Aprueba,MORENA,25_997,25_6
199417629,25,997,2,1,1,1,7,1,-1,-1,1,7,1,140734.60,Aprueba,MORENA,25_997,25_6
199417630,25,997,3,1,1,1,7,1,3,-1,1,7,1,117040.32,Aprueba,MORENA,25_997,25_6
199356280,30,1009,5,1,1,1,99,3,1,3,99,99,3,40636.44,Desaprueba,NS,30_1009,30_46
199358417,30,1009,2,2,1,1,2,1,3,-1,2,2,3,76634.60,Desaprueba,PAN,30_1009,30_46
199360759,30,1009,3,2,1,1,7,99,99,-1,1,7,3,20625.66,Desaprueba,MORENA,30_1009,30_46
199369064,30,1009,3,2,1,1,95,-1,-1,-1,97,95,3,28878.45,Desaprueba,NS,30_1009,30_46
199371147,30,1009,3,1,1,1,7,1,3,-1,1,7,1,36598.50,Aprueba,MORENA,30_1009,30_46
199372200,30,1009,4,1,1,1,7,1,-1,-1,1,7,1,77832.58,Aprueba,MORENA,30_1009,30_46
199373429,30,1009,2,1,1,1,4,1,3,-1,1,7,1,38220.45,Aprueba,MORENA,30_1009,30_46
199374339,30,1009,1,1,1,1,7,-1,-1,-1,99,7,2,15009.54,NS,MORENA,30_1009,30_46
199375533,30,1009,4,2,1,1,7,-1,-1,-1,97,7,1,18875.69,Aprueba,MORENA,30_1009,30_46
199377704,30,1009,5,2,1,1,95,1,1,-1,2,95,1,48500.65,Aprueba,NS,30_1009,30_46
199424981,2,1024,3,2,1,1,95,99,3,-1,97,95,1,123793.12,Aprueba,NS,2_1024,2_4
199425207,2,1024,3,1,1,1,5,-1,2,-1,3,5,3,71967.88,Desaprueba,MORENA,2_1024,2_4
199425580,2,1024,2,2,1,1,7,-1,-1,-1,99,7,99,69588.95,NS,MORENA,2_1024,2_4
199426363,2,1024,2,1,1,1,7,2,2,1,3,7,1,92579.51,Aprueba,MORENA,2_1024,2_4
199426659,2,1024,4,2,1,1,5,1,-1,-1,1,5,1,37868.41,Aprueba,MORENA,2_1024,2_4
199443914,2,1024,1,2,1,1,7,-1,-1,-1,97,7,1,64995.09,Aprueba,MORENA,2_1024,2_4
199444628,2,1024,4,1,1,1,3,-1,-1,-1,2,3,2,81741.13,NS,PAN,2_1024,2_4
199445449,2,1024,5,1,1,1,2,1,1,-1,2,2,3,204476.29,Desaprueba,PAN,2_1024,2_4
199446939,2,1024,5,2,1,1,5,1,2,2,1,5,1,123416.92,Aprueba,MORENA,2_1024,2_4
199448114,2,1024,1,1,1,1,1,-1,1,-1,2,1,1,149256.17,Aprueba,PAN,2_1024,2_4
199452848,19,1026,5,2,1,1,2,1,1,-1,2,2,1,104510.22,Aprueba,PAN,19_1026,19_40
199453518,19,1026,2,1,1,1,7,1,3,-1,1,7,1,35086.07,Aprueba,MORENA,19_1026,19_40
199453917,19,1026,3,2,1,1,7,1,1,-1,1,7,1,48610.72,Aprueba,MORENA,19_1026,19_40
199453052,19,1026,3,1,1,1,5,1,-1,-1,2,3,1,50862.40,Aprueba,MORENA,19_1026,19_40
199453476,19,1026,4,1,1,1,5,1,1,-1,1,4,1,63681.40,Aprueba,MORENA,19_1026,19_40
199454172,19,1026,5,1,1,1,7,1,3,-1,1,4,1,42532.02,Aprueba,MORENA,19_1026,19_40
199454326,19,1026,4,2,1,1,7,1,3,2,1,7,1,40674.64,Aprueba,MORENA,19_1026,19_40
199454924,19,1026,2,2,1,1,7,1,3,99,1,7,1,59031.41,Aprueba,MORENA,19_1026,19_40
199454779,19,1026,1,1,1,1,7,-1,-1,-1,1,7,1,32012.19,Aprueba,MORENA,19_1026,19_40
199455443,19,1026,1,2,1,1,6,1,3,1,3,6,1,57368.14,Aprueba,MC,19_1026,19_40
199401903,24,1036,5,1,1,1,1,3,1,3,2,1,3,502017.20,Desaprueba,PAN,24_1036,24_28
199403926,24,1036,5,2,1,1,95,1,99,-1,1,4,1,194213.47,Aprueba,NS,24_1036,24_28
199404978,24,1036,2,2,1,1,1,-1,1,-1,2,2,3,291023.98,Desaprueba,PAN,24_1036,24_28
199406596,24,1036,4,2,1,1,7,1,3,1,1,7,1,134456.52,Aprueba,MORENA,24_1036,24_28
199407698,24,1036,3,2,1,1,7,1,1,-1,1,7,1,160690.49,Aprueba,MORENA,24_1036,24_28
199409964,24,1036,1,1,1,1,7,3,1,-1,2,2,1,100392.40,Aprueba,MORENA,24_1036,24_28
199412263,24,1036,3,1,1,1,7,1,3,2,1,7,1,164368.20,Aprueba,MORENA,24_1036,24_28
199413255,24,1036,2,1,1,1,1,-1,1,-1,2,1,1,366599.21,Aprueba,PAN,24_1036,24_28
199413795,24,1036,2,2,1,1,2,-1,1,-1,2,2,1,221156.65,Aprueba,PAN,24_1036,24_28
199416629,24,1036,4,1,1,1,2,1,1,2,2,2,3,210047.18,Desaprueba,PAN,24_1036,24_28
199401711,27,1089,5,1,1,1,7,1,3,99,1,7,1,36665.08,Aprueba,MORENA,27_1089,27_17
199401633,27,1089,4,2,1,1,7,1,3,2,1,7,1,23845.46,Aprueba,MORENA,27_1089,27_17
199401481,27,1089,5,2,1,1,7,1,3,-1,1,7,1,43760.72,Aprueba,MORENA,27_1089,27_17
199403057,27,1089,1,2,1,1,7,1,1,-1,1,7,1,24599.70,Aprueba,MORENA,27_1089,27_17
199404026,27,1089,2,1,1,1,7,2,3,99,1,7,1,29688.62,Aprueba,MORENA,27_1089,27_17
199405054,27,1089,3,2,1,1,7,1,-1,1,1,7,1,26056.18,Aprueba,MORENA,27_1089,27_17
199405737,27,1089,2,2,1,1,5,1,-1,-1,1,7,1,62725.36,Aprueba,MORENA,27_1089,27_17
199405648,27,1089,1,1,1,1,7,1,3,-1,1,7,1,18961.39,Aprueba,MORENA,27_1089,27_17
199406798,27,1089,4,1,1,1,7,1,2,-1,1,7,1,10274.63,Aprueba,MORENA,27_1089,27_17
199407423,27,1089,3,1,1,1,7,2,3,1,3,6,1,62534.15,Aprueba,MORENA,27_1089,27_17
199407641,27,1089,4,1,1,1,7,1,1,-1,1,7,1,10274.63,Aprueba,MORENA,27_1089,27_17
199352263,28,1160,5,2,1,1,7,99,-1,-1,1,5,1,31487.71,Aprueba,MORENA,28_1160,28_33
199354049,28,1160,4,1,1,1,95,99,99,-1,97,95,3,50336.13,Desaprueba,NS,28_1160,28_33
199355855,28,1160,3,1,1,1,7,1,3,-1,1,4,1,31239.44,Aprueba,MORENA,28_1160,28_33
199357107,28,1160,3,2,1,1,7,1,1,-1,1,7,1,31401.83,Aprueba,MORENA,28_1160,28_33
199358443,28,1160,1,2,1,1,7,-1,1,1,2,7,1,22510.72,Aprueba,MORENA,28_1160,28_33
199361201,28,1160,1,1,1,1,7,-1,-1,-1,97,7,1,22719.81,Aprueba,MORENA,28_1160,28_33
199361810,28,1160,1,1,1,1,7,-1,1,-1,2,7,1,22719.81,Aprueba,MORENA,28_1160,28_33
199364849,28,1160,2,1,1,1,95,1,3,2,1,6,1,44611.78,Aprueba,NS,28_1160,28_33
199363771,28,1160,2,2,1,1,1,99,-1,-1,2,1,1,68471.74,Aprueba,PAN,28_1160,28_33
199366112,28,1160,4,2,1,1,7,1,-1,-1,1,5,1,23791.57,Aprueba,MORENA,28_1160,28_33
199367637,28,1160,5,1,1,1,7,1,1,1,99,7,1,34099.75,Aprueba,MORENA,28_1160,28_33
199379057,20,1178,3,2,1,1,1,-1,-1,-1,99,5,3,100675.64,Desaprueba,PAN,20_1178,20_206
199379058,20,1178,2,2,1,1,7,-1,-1,-1,1,2,3,28993.49,Desaprueba,MORENA,20_1178,20_206
199379059,20,1178,5,1,1,1,7,1,-1,-1,1,7,1,50076.60,Aprueba,MORENA,20_1178,20_206
199379060,20,1178,2,1,1,1,7,1,3,-1,1,7,1,45986.32,Aprueba,MORENA,20_1178,20_206
199379061,20,1178,1,2,1,1,7,1,1,-1,1,7,1,33597.90,Aprueba,MORENA,20_1178,20_206
199379062,20,1178,4,1,1,1,6,1,1,-1,1,5,1,17461.41,Aprueba,MC,20_1178,20_206
199379063,20,1178,3,1,1,1,5,1,-1,-1,1,5,1,83443.72,Aprueba,MORENA,20_1178,20_206
199379064,20,1178,4,2,1,1,7,1,-1,-1,1,7,1,32567.77,Aprueba,MORENA,20_1178,20_206
199379065,20,1178,5,2,1,1,7,-1,-1,-1,99,1,1,62136.29,Aprueba,MORENA,20_1178,20_206
199379066,20,1178,1,1,1,1,7,1,3,2,1,7,1,25897.18,Aprueba,MORENA,20_1178,20_206
199443432,9,1190,1,1,1,1,7,1,-1,-1,1,7,1,19508.23,Aprueba,MORENA,9_1190,9_5
199442194,9,1190,5,2,1,1,7,1,3,3,1,7,1,36310.52,Aprueba,MORENA,9_1190,9_5
199441767,9,1190,5,1,1,1,7,1,3,3,1,7,1,32983.97,Aprueba,MORENA,9_1190,9_5
199442223,9,1190,4,1,1,1,7,1,3,3,1,7,1,17374.39,Aprueba,MORENA,9_1190,9_5
199442337,9,1190,3,1,1,1,6,3,3,-1,97,5,1,41388.12,Aprueba,MC,9_1190,9_5
199444409,9,1190,4,2,1,1,1,3,1,1,2,1,3,53959.15,Desaprueba,PAN,9_1190,9_5
199443077,9,1190,2,1,1,1,95,3,3,-1,97,95,3,35504.98,Desaprueba,NS,9_1190,9_5
199445220,9,1190,2,2,1,1,7,1,3,-1,1,7,1,19588.51,Aprueba,MORENA,9_1190,9_5
199444305,9,1190,1,2,1,1,1,1,3,-1,2,1,3,57543.08,Desaprueba,PAN,9_1190,9_5
199445140,9,1190,3,2,1,1,7,1,3,-1,1,7,1,37497.11,Aprueba,MORENA,9_1190,9_5
199362257,10,1193,4,2,1,1,7,1,99,-1,1,7,1,10315.65,Aprueba,MORENA,10_1193,10_32
199363046,10,1193,5,2,1,1,7,99,99,99,99,7,1,33619.74,Aprueba,MORENA,10_1193,10_32
199364125,10,1193,3,2,1,1,7,1,-1,-1,1,7,1,15160.43,Aprueba,MORENA,10_1193,10_32
199365341,10,1193,3,1,1,1,95,2,2,2,99,4,1,24156.80,Aprueba,NS,10_1193,10_32
199366880,10,1193,2,2,1,1,7,1,2,2,1,7,1,25049.85,Aprueba,MORENA,10_1193,10_32
199371802,10,1193,1,1,1,1,6,1,-1,1,3,6,1,30744.63,Aprueba,MC,10_1193,10_32
199372953,10,1193,5,1,1,1,1,99,99,99,97,2,1,96858.25,Aprueba,PAN,10_1193,10_32
199373644,10,1193,2,1,1,1,7,1,3,99,1,7,1,33325.74,Aprueba,MORENA,10_1193,10_32
199376264,10,1193,4,1,1,1,4,2,2,-1,3,2,3,29169.07,Desaprueba,MORENA,10_1193,10_32
199376861,10,1193,1,2,1,1,2,1,1,-1,2,2,1,51281.88,Aprueba,PAN,10_1193,10_32
199305140,2,1194,5,1,1,1,7,1,3,99,1,5,1,15256.27,Aprueba,MORENA,2_1194,2_5
199307141,2,1194,4,1,1,1,2,-1,-1,-1,99,2,99,22491.34,NS,PAN,2_1194,2_5
199308768,2,1194,2,1,1,1,99,2,2,2,99,99,1,24896.54,Aprueba,NS,2_1194,2_5
199309942,2,1194,3,2,1,1,7,1,1,-1,1,7,1,15539.72,Aprueba,MORENA,2_1194,2_5
199312075,2,1194,5,2,1,1,7,3,3,-1,1,4,1,14531.03,Aprueba,MORENA,2_1194,2_5
199313254,2,1194,4,2,1,1,95,99,99,-1,99,95,1,7051.97,Aprueba,NS,2_1194,2_5
199315582,2,1194,2,2,1,1,6,-1,-1,-1,97,4,1,21239.15,Aprueba,MC,2_1194,2_5
199316685,2,1194,1,2,1,1,7,1,1,-1,1,7,1,11423.34,Aprueba,MORENA,2_1194,2_5
199318398,2,1194,3,1,1,1,6,2,3,-1,3,6,1,17313.18,Aprueba,MC,2_1194,2_5
199319077,2,1194,1,1,1,1,1,-1,-1,-1,3,1,1,26232.81,Aprueba,PAN,2_1194,2_5
199422267,12,1283,5,1,1,1,2,1,2,-1,1,5,1,108873.74,Aprueba,PAN,12_1283,12_29
199422024,12,1283,1,2,1,1,7,1,1,1,1,5,1,26008.99,Aprueba,MORENA,12_1283,12_29
199422528,12,1283,3,2,1,1,7,1,3,-1,1,5,1,53570.63,Aprueba,MORENA,12_1283,12_29
199422774,12,1283,2,1,1,1,7,1,1,1,1,7,1,38935.06,Aprueba,MORENA,12_1283,12_29
199423177,12,1283,4,2,1,1,5,2,99,-1,1,5,1,123094.29,Aprueba,MORENA,12_1283,12_29
199423789,12,1283,1,1,1,1,99,2,2,-1,99,99,1,41937.39,Aprueba,NS,12_1283,12_29
199423810,12,1283,4,1,1,1,7,2,3,-1,1,7,2,37602.92,NS,MORENA,12_1283,12_29
199424055,12,1283,2,2,1,1,7,1,3,-1,1,7,1,57283.49,Aprueba,MORENA,12_1283,12_29
199424763,12,1283,5,2,1,1,3,-1,-1,-1,1,4,1,70865.25,Aprueba,PAN,12_1283,12_29
199424762,12,1283,3,1,1,1,3,2,1,99,2,3,1,55245.64,Aprueba,PAN,12_1283,12_29
199444926,26,1289,5,2,1,1,7,1,1,-1,1,7,1,32923.42,Aprueba,MORENA,26_1289,26_65
199445600,26,1289,5,1,1,1,7,1,3,99,1,7,1,32885.16,Aprueba,MORENA,26_1289,26_65
199446700,26,1289,1,2,1,1,7,1,1,-1,97,7,1,22911.63,Aprueba,MORENA,26_1289,26_65
199447811,26,1289,2,1,1,1,7,1,1,-1,2,2,1,30961.19,Aprueba,MORENA,26_1289,26_65
199448284,26,1289,2,2,1,1,7,1,1,99,1,7,1,35985.39,Aprueba,MORENA,26_1289,26_65
199449739,26,1289,3,2,1,1,7,1,3,99,1,7,1,31167.79,Aprueba,MORENA,26_1289,26_65
199450734,26,1289,1,1,1,1,6,2,2,-1,3,6,3,30107.86,Desaprueba,MC,26_1289,26_65
199451116,26,1289,4,1,1,1,7,3,3,-1,1,7,1,20580.69,Aprueba,MORENA,26_1289,26_65
199451796,26,1289,3,1,1,1,7,2,3,-1,1,7,1,29659.95,Aprueba,MORENA,26_1289,26_65
199452524,26,1289,4,2,1,1,7,99,99,2,99,7,1,10102.00,Aprueba,MORENA,26_1289,26_65
199425520,21,1290,3,2,1,1,1,1,1,99,97,1,1,153415.54,Aprueba,PAN,21_1290,21_115
199424656,21,1290,5,1,1,1,1,3,1,2,2,1,3,134950.52,Desaprueba,PAN,21_1290,21_115
199424824,21,1290,2,1,1,1,7,1,3,2,1,7,1,48095.13,Aprueba,MORENA,21_1290,21_115
199425214,21,1290,2,1,1,1,1,1,1,1,2,1,3,103751.63,Desaprueba,PAN,21_1290,21_115
199425571,21,1290,1,2,1,1,1,2,1,2,2,1,3,74484.53,Desaprueba,PAN,21_1290,21_115
199461098,21,1290,4,2,1,1,1,3,1,3,2,1,3,69845.45,Desaprueba,PAN,21_1290,21_115
199461423,21,1290,2,2,1,1,1,3,1,-1,2,1,3,152645.32,Desaprueba,PAN,21_1290,21_115
199461077,21,1290,5,2,1,1,2,2,2,1,3,2,3,103020.58,Desaprueba,PAN,21_1290,21_115
199461390,21,1290,3,1,1,1,7,1,3,2,97,7,2,43054.42,NS,MORENA,21_1290,21_115
199461696,21,1290,1,1,1,1,7,1,-1,-1,1,7,1,25251.71,Aprueba,MORENA,21_1290,21_115
199443497,9,1305,5,1,1,1,7,1,2,-1,1,7,1,32983.97,Aprueba,MORENA,9_1305,9_5
199443897,9,1305,3,2,1,1,7,1,1,-1,1,7,1,29006.42,Aprueba,MORENA,9_1305,9_5
199443717,9,1305,5,2,1,1,7,1,-1,-1,1,7,1,36310.52,Aprueba,MORENA,9_1305,9_5
199444772,9,1305,4,2,1,1,7,1,3,-1,1,7,1,17071.30,Aprueba,MORENA,9_1305,9_5
199445599,9,1305,4,1,1,1,6,2,2,-1,3,6,3,31425.36,Desaprueba,MC,9_1305,9_5
199445908,9,1305,3,1,1,1,7,1,2,-1,1,7,1,26219.11,Aprueba,MORENA,9_1305,9_5
199446308,9,1305,2,2,1,1,2,1,1,-1,1,2,3,42935.83,Desaprueba,PAN,9_1305,9_5
199446039,9,1305,1,2,1,1,7,1,1,-1,1,7,1,18205.16,Aprueba,MORENA,9_1305,9_5
199446843,9,1305,1,1,1,1,95,-1,-1,-1,1,95,1,27313.90,Aprueba,NS,9_1305,9_5
199446642,9,1305,2,1,1,1,5,1,3,-1,1,5,1,49099.09,Aprueba,MORENA,9_1305,9_5
199405252,15,1313,1,2,1,1,2,1,1,-1,1,2,1,40123.58,Aprueba,PAN,15_1313,15_34
199402975,15,1313,3,1,1,1,1,3,3,-1,2,3,3,60295.94,Desaprueba,PAN,15_1313,15_34
199402134,15,1313,5,2,1,1,6,1,1,1,3,6,3,50024.10,Desaprueba,MC,15_1313,15_34
199402514,15,1313,4,2,1,1,95,3,99,-1,97,95,3,30921.17,Desaprueba,NS,15_1313,15_34
199404625,15,1313,2,1,1,1,7,1,-1,2,1,4,1,23754.47,Aprueba,MORENA,15_1313,15_34
199406930,15,1313,5,1,1,1,7,1,-1,-1,1,7,1,21943.33,Aprueba,MORENA,15_1313,15_34
199406753,15,1313,1,1,1,1,7,1,3,-1,1,7,1,16924.84,Aprueba,MORENA,15_1313,15_34
199406995,15,1313,3,1,1,1,7,1,3,1,1,7,1,20750.78,Aprueba,MORENA,15_1313,15_34
199408090,15,1313,2,2,1,1,2,-1,3,-1,97,4,3,41907.14,Desaprueba,PAN,15_1313,15_34
199408205,15,1313,3,2,1,1,7,1,3,-1,1,7,1,19196.15,Aprueba,MORENA,15_1313,15_34
199409358,15,1313,4,1,1,1,3,1,99,-1,1,7,1,17091.11,Aprueba,PAN,15_1313,15_34
199412838,15,1338,3,2,1,1,2,1,1,-1,2,2,1,68858.79,Aprueba,PAN,15_1338,15_34
199413313,15,1338,5,2,1,1,7,1,1,-1,1,3,1,29076.01,Aprueba,MORENA,15_1338,15_34
199413823,15,1338,1,2,1,1,7,1,-1,-1,1,7,1,20136.03,Aprueba,MORENA,15_1338,15_34
199413691,15,1338,5,1,1,1,7,1,99,-1,1,7,1,24137.67,Aprueba,MORENA,15_1338,15_34
199414330,15,1338,2,2,1,1,7,1,1,-1,1,7,1,26656.91,Aprueba,MORENA,15_1338,15_34
199415872,15,1338,3,1,1,1,1,1,1,-1,2,1,1,72148.26,Aprueba,PAN,15_1338,15_34
199415110,15,1338,4,2,1,1,7,1,3,-1,1,7,1,31151.72,Aprueba,MORENA,15_1338,15_34
199414989,15,1338,2,1,1,1,2,1,1,-1,1,2,1,58790.52,Aprueba,PAN,15_1338,15_34
199416262,15,1338,1,1,1,1,7,2,3,-1,1,5,1,17323.22,Aprueba,MORENA,15_1338,15_34
199416383,15,1338,4,1,1,1,7,1,3,2,1,5,1,43189.81,Aprueba,MORENA,15_1338,15_34
199311159,5,1340,4,2,1,1,2,3,1,-1,2,2,2,189213.96,NS,PAN,5_1340,5_35
199312121,5,1340,5,2,1,1,2,1,99,-1,1,95,1,265511.33,Aprueba,PAN,5_1340,5_35
199313836,5,1340,5,1,1,1,2,2,2,99,2,2,1,252343.81,Aprueba,PAN,5_1340,5_35
199316127,5,1340,2,2,1,1,7,99,1,3,1,3,1,69898.73,Aprueba,MORENA,5_1340,5_35
199318667,5,1340,2,1,1,1,7,-1,3,-1,99,7,1,84071.17,Aprueba,MORENA,5_1340,5_35
199319626,5,1340,4,1,1,1,7,1,2,2,1,4,1,61490.32,Aprueba,MORENA,5_1340,5_35
199320749,5,1340,3,1,1,1,7,99,99,-1,1,7,1,89792.85,Aprueba,MORENA,5_1340,5_35
199322167,5,1340,2,2,1,1,7,1,2,99,1,7,1,73136.76,Aprueba,MORENA,5_1340,5_35
199323746,5,1340,3,2,1,1,7,1,3,-1,1,7,1,106017.57,Aprueba,MORENA,5_1340,5_35
199324188,5,1340,1,1,1,1,7,1,3,-1,1,7,1,76705.72,Aprueba,MORENA,5_1340,5_35
199449285,9,1414,4,2,1,1,7,1,1,1,1,7,1,17071.30,Aprueba,MORENA,9_1414,9_5
199449258,9,1414,2,1,1,1,7,1,-1,-1,1,5,1,23595.80,Aprueba,MORENA,9_1414,9_5
199449251,9,1414,2,2,1,1,7,1,1,1,1,7,1,19588.51,Aprueba,MORENA,9_1414,9_5
199449526,9,1414,5,1,1,1,5,1,1,99,1,5,1,43586.12,Aprueba,MORENA,9_1414,9_5
199451975,9,1414,1,2,1,1,7,1,2,-1,1,7,1,18205.16,Aprueba,MORENA,9_1414,9_5
199450315,9,1414,3,2,1,1,2,-1,-1,-1,2,2,3,63578.85,Desaprueba,PAN,9_1414,9_5
199450929,9,1414,1,1,1,1,1,3,3,99,97,1,3,61661.83,Desaprueba,PAN,9_1414,9_5
199451748,9,1414,5,2,1,1,7,1,3,-1,1,7,1,36310.52,Aprueba,MORENA,9_1414,9_5
199451887,9,1414,4,1,1,1,5,1,3,1,1,5,1,22959.10,Aprueba,MORENA,9_1414,9_5
199452692,9,1414,3,1,1,1,2,1,-1,-1,1,7,1,60577.19,Aprueba,PAN,9_1414,9_5
199458089,11,1426,1,2,1,1,7,1,-1,-1,1,4,1,20898.31,Aprueba,MORENA,11_1426,11_20
199457869,11,1426,3,2,1,1,7,1,3,-1,1,7,1,32932.33,Aprueba,MORENA,11_1426,11_20
199457748,11,1426,2,2,1,1,2,-1,-1,-1,1,2,1,49796.50,Aprueba,PAN,11_1426,11_20
199458963,11,1426,5,1,1,1,1,2,-1,-1,2,1,1,113036.17,Aprueba,PAN,11_1426,11_20
199458970,11,1426,3,1,1,1,4,1,-1,-1,1,4,1,46981.09,Aprueba,MORENA,11_1426,11_20
199460492,11,1426,1,1,1,1,2,-1,1,1,2,2,1,52226.49,Aprueba,PAN,11_1426,11_20
199460544,11,1426,1,1,1,1,5,1,-1,-1,3,5,3,31486.01,Desaprueba,MORENA,11_1426,11_20
199460569,11,1426,1,2,1,1,5,1,-1,-1,2,1,1,34855.36,Aprueba,MORENA,11_1426,11_20
199461247,11,1426,2,2,1,1,7,1,-1,-1,3,7,1,22718.54,Aprueba,MORENA,11_1426,11_20
199461239,11,1426,2,1,1,1,7,-1,3,-1,1,7,1,26115.10,Aprueba,MORENA,11_1426,11_20
199365257,19,1442,5,1,1,1,5,1,-1,-1,1,5,1,57718.42,Aprueba,MORENA,19_1442,19_40
199364669,19,1442,5,1,1,1,7,1,3,99,1,5,1,40642.51,Aprueba,MORENA,19_1442,19_40
199368522,19,1442,4,2,1,1,2,3,1,1,2,1,3,88817.99,Desaprueba,PAN,19_1442,19_40
199366333,19,1442,5,2,1,1,7,-1,2,-1,99,7,1,43345.86,Aprueba,MORENA,19_1442,19_40
199368289,19,1442,4,1,1,1,99,-1,-1,2,3,99,3,64475.96,Desaprueba,NS,19_1442,19_40
199367040,19,1442,4,1,1,1,6,1,3,-1,1,6,1,83291.85,Aprueba,MC,19_1442,19_40
199370649,19,1442,3,2,1,1,7,1,3,-1,1,7,1,44191.56,Aprueba,MORENA,19_1442,19_40
199371865,19,1442,3,1,1,1,7,1,2,1,1,7,1,34067.22,Aprueba,MORENA,19_1442,19_40
199372340,19,1442,2,2,1,1,7,2,-1,-1,1,7,1,53664.92,Aprueba,MORENA,19_1442,19_40
199374492,19,1442,1,2,1,1,6,-1,-1,-1,99,6,1,52152.86,Aprueba,MC,19_1442,19_40
199376607,19,1442,2,1,1,1,99,99,99,99,97,99,2,44658.91,NS,NS,19_1442,19_40
199423138,28,1472,5,2,1,1,99,3,1,-1,2,99,2,103261.95,NS,NS,28_1472,28_38
199423971,28,1472,3,1,1,1,7,1,3,-1,1,7,1,57964.68,Aprueba,MORENA,28_1472,28_38
199424404,28,1472,2,2,1,1,7,1,99,-1,1,7,1,91309.75,Aprueba,MORENA,28_1472,28_38
199424877,28,1472,5,1,1,1,99,2,1,99,99,99,1,104054.74,Aprueba,NS,28_1472,28_38
199425417,28,1472,1,2,1,1,6,2,2,2,97,6,3,88737.01,Desaprueba,MC,28_1472,28_38
199444697,28,1472,4,1,1,1,7,1,2,-1,1,7,1,44840.89,Aprueba,MORENA,28_1472,28_38
199445601,28,1472,1,1,1,1,1,-1,99,-1,2,2,1,142822.53,Aprueba,PAN,28_1472,28_38
199446502,28,1472,3,2,1,1,95,3,3,99,97,95,3,95822.08,Desaprueba,NS,28_1472,28_38
199447162,28,1472,4,2,1,1,1,1,1,-1,97,1,3,198864.11,Desaprueba,PAN,28_1472,28_38
199448780,28,1472,2,1,1,1,7,1,-1,-1,1,7,1,54271.12,Aprueba,MORENA,28_1472,28_38
199410955,2,1499,5,2,1,1,95,1,2,-1,99,95,1,37941.66,Aprueba,NS,2_1499,2_4
199412809,2,1499,4,2,1,1,95,1,99,-1,1,95,1,11641.76,Aprueba,NS,2_1499,2_4
199413941,2,1499,3,2,1,1,5,1,1,-1,1,7,1,17354.07,Aprueba,MORENA,2_1499,2_4
199414930,2,1499,4,1,1,1,7,1,-1,-1,1,7,1,17282.20,Aprueba,MORENA,2_1499,2_4
199415850,2,1499,3,1,1,1,7,1,-1,-1,1,7,1,24412.70,Aprueba,MORENA,2_1499,2_4
199418724,2,1499,1,1,1,1,7,1,2,-1,1,7,1,13701.07,Aprueba,MORENA,2_1499,2_4
199420527,2,1499,5,1,1,1,7,1,3,-1,1,7,1,27067.33,Aprueba,MORENA,2_1499,2_4
199422227,2,1499,1,2,1,1,7,2,-1,-1,97,7,1,18858.25,Aprueba,MORENA,2_1499,2_4
199422763,2,1499,2,1,1,1,99,2,2,-1,3,99,1,41100.52,Aprueba,NS,2_1499,2_4
199423846,2,1499,1,2,1,1,7,-1,1,-1,1,7,1,18858.25,Aprueba,MORENA,2_1499,2_4
199411255,16,1645,3,2,1,1,6,1,-1,-1,1,7,1,111517.84,Aprueba,MC,16_1645,16_72
199412132,16,1645,4,2,1,1,7,1,-1,-1,1,7,1,64486.16,Aprueba,MORENA,16_1645,16_72
199413193,16,1645,5,2,1,1,99,3,2,99,2,6,3,152041.83,Desaprueba,NS,16_1645,16_72
199414494,16,1645,5,1,1,1,99,-1,-1,-1,3,7,1,89187.90,Aprueba,NS,16_1645,16_72
199415056,16,1645,4,1,1,1,7,-1,-1,-1,99,7,1,34755.05,Aprueba,MORENA,16_1645,16_72
199416428,16,1645,2,2,1,1,99,-1,-1,-1,97,99,3,83769.36,Desaprueba,NS,16_1645,16_72
199417640,16,1645,1,2,1,1,3,1,-1,-1,1,3,2,73353.41,NS,PAN,16_1645,16_72
